"TreeID","WinterYear","TotalNuts","TotalNuts_T1","z_temp_meanMax_4It_T1","z_temp_meanMax_4It_T2","z_temp_meanMean_4It_T0","z_prec_4It_T1","z_prec_4It_T2","z_prec_4It_T0","ord_year"
"894",1988,0,788,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"895",1988,0,652,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"896",1988,0,212,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"897",1988,0,112,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"898",1988,0,500,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"905",1988,0,308,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"906",1988,0,288,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"907",1988,0,200,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"909",1988,0,1116,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"910",1988,0,624,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"911",1988,0,648,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"912",1988,0,688,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"842",1989,4,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"843",1989,28,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"844",1989,32,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"849",1989,24,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"850",1989,732,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"853",1989,24,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"854",1989,220,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"871",1989,180,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"872",1989,172,NA,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"875",1989,1228,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"876",1989,276,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"877",1989,424,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"880",1989,44,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"884",1989,48,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
